model,train_alpha,score_type,mean_score,std_score,q95,q99
GAT_h32_l3_head1_a0.9,0.9,combined_score,0.8295992612838745,0.5863489508628845,1.9916833639144897,2.719453811645508
GAT_h32_l3_head1_a0.9,0.9,population_error,0.8753358125686646,0.9109033346176147,2.7589492797851562,3.9114344120025635
GAT_h32_l3_head1_a0.9,0.9,country_score,0.7609943151473999,0.2913888692855835,0.9988725185394287,0.9994361400604248
GAT_h32_l3_head2_a0.1,0.1,combined_score,0.830547571182251,0.5837298035621643,2.013680934906006,2.693059206008911
GAT_h32_l3_head2_a0.1,0.1,population_error,0.9462105631828308,0.89449542760849,2.8189890384674072,3.84008526802063
GAT_h32_l3_head2_a0.1,0.1,country_score,0.6570532321929932,0.36498260498046875,0.9994199872016907,0.999955415725708
GAT_h32_l3_head2_a0.3,0.3,combined_score,0.7690023183822632,0.5673916339874268,1.9755589962005615,2.5805251598358154
GAT_h32_l3_head2_a0.3,0.3,population_error,0.8648738861083984,0.877997100353241,2.719897747039795,3.659290075302124
GAT_h32_l3_head2_a0.3,0.3,country_score,0.6251949071884155,0.3648325800895691,0.9992404580116272,0.9999538064002991
GAT_h32_l3_head2_a0.5,0.5,combined_score,0.8643584251403809,0.5936657786369324,2.1292014122009277,2.650735378265381
GAT_h32_l3_head2_a0.5,0.5,population_error,0.9590316414833069,0.9267448782920837,2.920775890350342,3.7892906665802
GAT_h32_l3_head2_a0.5,0.5,country_score,0.7223485112190247,0.32324838638305664,0.9993789196014404,0.9998857975006104
GAT_h32_l3_head2_a0.7,0.7,combined_score,0.7493029236793518,0.5543978810310364,1.9617851972579956,2.492408037185669
GAT_h32_l3_head2_a0.7,0.7,population_error,0.7726109623908997,0.8621842265129089,2.6854593753814697,3.696082830429077
GAT_h32_l3_head2_a0.7,0.7,country_score,0.71434086561203,0.31610092520713806,0.999195396900177,0.999846875667572
GAT_h32_l3_head2_a0.9,0.9,combined_score,3.9906516075134277,0.8855648040771484,5.733523368835449,6.60659122467041
GAT_h32_l3_head2_a0.9,0.9,population_error,5.999967575073242,1.4729586839675903,8.89348316192627,10.35224723815918
GAT_h32_l3_head2_a0.9,0.9,country_score,0.9766772985458374,0.052932534366846085,0.9993336200714111,0.9998641014099121
GAT_h32_l3_head4_a0.1,0.1,combined_score,0.7932674884796143,0.5768963694572449,2.0542969703674316,2.619701623916626
