model,train_alpha,score_type,mean_score,std_score,q95,q99
GAT_h32_l3_head4_a0.7,0.7,combined_score,0.7355517148971558,0.5466606020927429,1.8948503732681274,2.4629275798797607
GAT_h32_l3_head4_a0.7,0.7,population_error,0.7613632082939148,0.8438221216201782,2.6031761169433594,3.5114808082580566
GAT_h32_l3_head4_a0.7,0.7,country_score,0.6968343257904053,0.31000250577926636,0.9987629652023315,0.9997862577438354
GAT_h32_l3_head4_a0.9,0.9,combined_score,0.8097999691963196,0.5749292969703674,2.0703277587890625,2.79931640625
GAT_h32_l3_head4_a0.9,0.9,population_error,0.8003817200660706,0.9177694320678711,2.853069543838501,4.0461812019348145
GAT_h32_l3_head4_a0.9,0.9,country_score,0.8239273428916931,0.21944303810596466,0.9987350702285767,0.999573826789856
GAT_h32_l4_head1_a0.1,0.1,combined_score,1.0887945890426636,0.6047762036323547,2.2567455768585205,2.688256025314331
GAT_h32_l4_head1_a0.1,0.1,population_error,1.3024840354919434,0.9584781527519226,3.1474740505218506,4.064921855926514
GAT_h32_l4_head1_a0.1,0.1,country_score,0.7682601809501648,0.26373857259750366,0.9996102452278137,0.9998840093612671
GAT_h32_l4_head1_a0.3,0.3,combined_score,0.86728835105896,0.6048017144203186,2.091992139816284,2.803861379623413
GAT_h32_l4_head1_a0.3,0.3,population_error,0.9827335476875305,0.9581593871116638,2.870131254196167,4.136854648590088
GAT_h32_l4_head1_a0.3,0.3,country_score,0.6941205263137817,0.3068860173225403,0.9994575381278992,0.9998643398284912
GAT_h32_l4_head1_a0.5,0.5,combined_score,0.8115822076797485,0.5868461728096008,2.157566785812378,2.8048224449157715
GAT_h32_l4_head1_a0.5,0.5,population_error,0.874431312084198,0.9282485246658325,3.0017783641815186,4.159902095794678
GAT_h32_l4_head1_a0.5,0.5,country_score,0.7173084616661072,0.2899610102176666,0.9995415210723877,0.9998831748962402
GAT_h32_l4_head1_a0.7,0.7,combined_score,1.0947189331054688,0.5706916451454163,2.245514154434204,2.600355863571167
GAT_h32_l4_head1_a0.7,0.7,population_error,1.2314798831939697,0.9242203235626221,3.089115858078003,3.807554244995117
GAT_h32_l4_head1_a0.7,0.7,country_score,0.8895772695541382,0.1396813988685608,0.9988405704498291,0.9996500611305237
GAT_h32_l4_head1_a0.9,0.9,combined_score,1.1573420763015747,0.6121357679367065,2.3099446296691895,3.112271785736084
GAT_h32_l4_head1_a0.9,0.9,population_error,1.3011894226074219,1.0068902969360352,3.2002906799316406,4.537744998931885
GAT_h32_l4_head1_a0.9,0.9,country_score,0.9415708780288696,0.0666399821639061,0.9987382888793945,0.9993827939033508
GAT_h32_l4_head2_a0.1,0.1,combined_score,0.8296610116958618,0.6120346188545227,2.036966323852539,2.6710524559020996
GAT_h32_l4_head2_a0.1,0.1,population_error,0.9946857690811157,0.9436441659927368,2.9131813049316406,3.977238655090332
GAT_h32_l4_head2_a0.1,0.1,country_score,0.5821238160133362,0.3743976950645447,0.9994325637817383,0.9999189376831055
GAT_h32_l4_head2_a0.3,0.3,combined_score,0.823692798614502,0.5960809588432312,2.1166391372680664,2.6628873348236084
GAT_h32_l4_head2_a0.3,0.3,population_error,0.9395461082458496,0.930228590965271,2.977989673614502,3.9597463607788086
GAT_h32_l4_head2_a0.3,0.3,country_score,0.6499127745628357,0.3250090181827545,0.9992936253547668,0.9998918175697327
GAT_h32_l4_head2_a0.5,0.5,combined_score,0.7613552808761597,0.5788662433624268,2.10447096824646,2.605912446975708
GAT_h32_l4_head2_a0.5,0.5,population_error,0.8170192241668701,0.903540313243866,2.9153103828430176,3.750624656677246
GAT_h32_l4_head2_a0.5,0.5,country_score,0.6778592467308044,0.3216497004032135,0.999278724193573,0.9998225569725037
GAT_h32_l4_head2_a0.7,0.7,combined_score,0.7637322545051575,0.5760030746459961,2.037252902984619,2.6720173358917236
GAT_h32_l4_head2_a0.7,0.7,population_error,0.7673212885856628,0.908419668674469,2.7888481616973877,3.8912205696105957
GAT_h32_l4_head2_a0.7,0.7,country_score,0.7583487033843994,0.2710544466972351,0.9988684058189392,0.9996810555458069
GAT_h32_l4_head2_a0.9,0.9,combined_score,1.1809616088867188,0.5930036306381226,2.3967840671539307,3.119699239730835
GAT_h32_l4_head2_a0.9,0.9,population_error,1.3373756408691406,0.9759613275527954,3.3438103199005127,4.593081474304199
GAT_h32_l4_head2_a0.9,0.9,country_score,0.9463406801223755,0.058535732328891754,0.9988435506820679,0.9992722272872925
GAT_h32_l4_head4_a0.1,0.1,combined_score,0.8322218060493469,0.5773648619651794,2.052170991897583,2.613494396209717
GAT_h32_l4_head4_a0.1,0.1,population_error,0.962788462638855,0.8968722820281982,2.849036693572998,3.762082099914551
GAT_h32_l4_head4_a0.1,0.1,country_score,0.6363714933395386,0.33721044659614563,0.9992170333862305,0.9999068379402161
GAT_h32_l4_head4_a0.3,0.3,combined_score,0.7202929258346558,0.5716016292572021,2.0096333026885986,2.5783491134643555
GAT_h32_l4_head4_a0.3,0.3,population_error,0.7730775475502014,0.8912813067436218,2.866931915283203,3.6637253761291504
GAT_h32_l4_head4_a0.3,0.3,country_score,0.6411158442497253,0.33084794878959656,0.9992949366569519,0.9998804926872253
GAT_h32_l4_head4_a0.5,0.5,combined_score,0.7361135482788086,0.572557806968689,1.9802696704864502,2.6623404026031494
GAT_h32_l4_head4_a0.5,0.5,population_error,0.7577065229415894,0.8970992565155029,2.7440762519836426,3.8570215702056885
GAT_h32_l4_head4_a0.5,0.5,country_score,0.7037238478660583,0.3051984906196594,0.9991278648376465,0.9998836517333984
GAT_h32_l4_head4_a0.7,0.7,combined_score,0.7141473293304443,0.5688069462776184,1.9431266784667969,2.5511574745178223
GAT_h32_l4_head4_a0.7,0.7,population_error,0.7190789580345154,0.8893027901649475,2.7296900749206543,3.7436280250549316
GAT_h32_l4_head4_a0.7,0.7,country_score,0.7067499160766602,0.30820485949516296,0.9988665580749512,0.9998140931129456
GAT_h32_l4_head4_a0.9,0.9,combined_score,2.621778726577759,0.9550428986549377,4.230541706085205,4.824032306671143
GAT_h32_l4_head4_a0.9,0.9,population_error,3.7106401920318604,1.5902808904647827,6.3856987953186035,7.375505447387695
GAT_h32_l4_head4_a0.9,0.9,country_score,0.9884861707687378,0.03928205743432045,0.9997643828392029,0.9999768733978271
GAT_h64_l2_head1_a0.1,0.1,combined_score,0.7550455331802368,0.5650652050971985,1.999711513519287,2.5767171382904053
GAT_h64_l2_head1_a0.1,0.1,population_error,0.8333989977836609,0.8780190348625183,2.7884411811828613,3.8192567825317383
GAT_h64_l2_head1_a0.1,0.1,country_score,0.6375151872634888,0.3358789086341858,0.9994931221008301,0.9999726414680481
GAT_h64_l2_head1_a0.3,0.3,combined_score,0.7330464124679565,0.5564311146736145,1.965132713317871,2.5569112300872803
GAT_h64_l2_head1_a0.3,0.3,population_error,0.7922766208648682,0.8579986095428467,2.714313268661499,3.7294692993164062
GAT_h64_l2_head1_a0.3,0.3,country_score,0.6442009806632996,0.33826255798339844,0.9997096061706543,0.9999862313270569
GAT_h64_l2_head1_a0.5,0.5,combined_score,0.7364680171012878,0.557647168636322,1.9597907066345215,2.7019972801208496
GAT_h64_l2_head1_a0.5,0.5,population_error,0.7689807415008545,0.8689706921577454,2.7269701957702637,3.86193585395813
GAT_h64_l2_head1_a0.5,0.5,country_score,0.6876987814903259,0.31265246868133545,0.9996889233589172,0.9999521374702454
GAT_h64_l2_head1_a0.7,0.7,combined_score,0.7059890627861023,0.5555368661880493,1.9112563133239746,2.639517307281494
GAT_h64_l2_head1_a0.7,0.7,population_error,0.6954332590103149,0.8679467439651489,2.7495510578155518,3.8076939582824707
GAT_h64_l2_head1_a0.7,0.7,country_score,0.7218226790428162,0.28869929909706116,0.9994065761566162,0.9998759031295776
GAT_h64_l2_head1_a0.9,0.9,combined_score,0.7312447428703308,0.5743077397346497,2.0500378608703613,2.8034026622772217
GAT_h64_l2_head1_a0.9,0.9,population_error,0.737383246421814,0.9018687605857849,2.8232414722442627,4.007467746734619
GAT_h64_l2_head1_a0.9,0.9,country_score,0.7220369577407837,0.2929218113422394,0.9990131258964539,0.9997185468673706
GAT_h64_l2_head2_a0.1,0.1,combined_score,0.7223796248435974,0.5736857652664185,2.0139052867889404,2.5932090282440186
GAT_h64_l2_head2_a0.1,0.1,population_error,0.8045369982719421,0.8838792443275452,2.8335254192352295,3.760366439819336
GAT_h64_l2_head2_a0.1,0.1,country_score,0.5991434454917908,0.3526759445667267,0.9996355772018433,0.9999789595603943
GAT_h64_l2_head2_a0.3,0.3,combined_score,0.7043197154998779,0.5563003420829773,1.94961416721344,2.570584535598755
GAT_h64_l2_head2_a0.3,0.3,population_error,0.7810295224189758,0.864342451095581,2.7074389457702637,3.8365910053253174
GAT_h64_l2_head2_a0.3,0.3,country_score,0.5892550945281982,0.3582092225551605,0.9995434284210205,0.9999874830245972
GAT_h64_l2_head2_a0.5,0.5,combined_score,0.6815593838691711,0.5472494959831238,1.9200787544250488,2.5046141147613525
GAT_h64_l2_head2_a0.5,0.5,population_error,0.7056887745857239,0.8494195342063904,2.699310302734375,3.643207311630249
GAT_h64_l2_head2_a0.5,0.5,country_score,0.6453653573989868,0.3384976089000702,0.9997192025184631,0.9999568462371826
GAT_h64_l2_head2_a0.7,0.7,combined_score,2.654453992843628,1.9257258176803589,5.978981018066406,6.910357475280762
GAT_h64_l2_head2_a0.7,0.7,population_error,3.778090715408325,3.1956586837768555,9.302068710327148,10.853943824768066
GAT_h64_l2_head2_a0.7,0.7,country_score,0.9689983129501343,0.06459888815879822,0.9999704360961914,0.999992847442627
GAT_h64_l2_head2_a0.9,0.9,combined_score,0.7240743041038513,0.574364185333252,1.9499216079711914,2.789573907852173
GAT_h64_l2_head2_a0.9,0.9,population_error,0.7220781445503235,0.9000652432441711,2.666212797164917,4.149814605712891
GAT_h64_l2_head2_a0.9,0.9,country_score,0.7270685434341431,0.2844912111759186,0.9985158443450928,0.9995353817939758
GAT_h64_l2_head4_a0.1,0.1,combined_score,0.6917120218276978,0.5536686778068542,1.8519355058670044,2.507124662399292
GAT_h64_l2_head4_a0.1,0.1,population_error,0.8001681566238403,0.8481232523918152,2.60866379737854,3.637497901916504
GAT_h64_l2_head4_a0.1,0.1,country_score,0.5290278196334839,0.3785382807254791,0.9995399117469788,0.9999878406524658
GAT_h64_l2_head4_a0.3,0.3,combined_score,0.6686832308769226,0.5387587547302246,1.759637713432312,2.325934886932373
GAT_h64_l2_head4_a0.3,0.3,population_error,0.726172149181366,0.8284088373184204,2.5369913578033447,3.5390686988830566
GAT_h64_l2_head4_a0.3,0.3,country_score,0.5824497938156128,0.3633081912994385,0.9992687106132507,0.9999725818634033
GAT_h64_l2_head4_a0.5,0.5,combined_score,0.6916581988334656,0.5680477619171143,1.9297826290130615,2.7553904056549072
GAT_h64_l2_head4_a0.5,0.5,population_error,0.7074052691459656,0.8846668004989624,2.7141802310943604,3.9272680282592773
GAT_h64_l2_head4_a0.5,0.5,country_score,0.6680376529693604,0.3232889175415039,0.99937903881073,0.999921441078186
GAT_h64_l2_head4_a0.7,0.7,combined_score,0.7083644866943359,0.5656298995018005,1.969167709350586,2.6888370513916016
GAT_h64_l2_head4_a0.7,0.7,population_error,0.7219930291175842,0.878354012966156,2.6563639640808105,3.8874711990356445
GAT_h64_l2_head4_a0.7,0.7,country_score,0.6879218220710754,0.30972838401794434,0.9995250701904297,0.99985271692276
GAT_h64_l2_head4_a0.9,0.9,combined_score,0.8667263984680176,0.579824686050415,1.9843586683273315,2.8071324825286865
GAT_h64_l2_head4_a0.9,0.9,population_error,0.9446340203285217,0.9104622602462769,2.7613985538482666,4.076218128204346
GAT_h64_l2_head4_a0.9,0.9,country_score,0.7498646378517151,0.2902649939060211,0.9991212487220764,0.9998044967651367
GAT_h64_l3_head1_a0.1,0.1,combined_score,0.8533695340156555,0.5775163769721985,2.003692865371704,2.7332966327667236
GAT_h64_l3_head1_a0.1,0.1,population_error,0.9735705852508545,0.9173154234886169,2.7469027042388916,4.1051025390625
GAT_h64_l3_head1_a0.1,0.1,country_score,0.6730679273605347,0.3101893663406372,0.9992716312408447,0.999953031539917
GAT_h64_l3_head1_a0.3,0.3,combined_score,0.9170483350753784,0.6080281138420105,2.147644281387329,2.9244461059570312
GAT_h64_l3_head1_a0.3,0.3,population_error,1.027948260307312,0.9688948392868042,3.0094738006591797,4.39132022857666
GAT_h64_l3_head1_a0.3,0.3,country_score,0.7506980895996094,0.2667904496192932,0.9994264841079712,0.9998818635940552
GAT_h64_l3_head1_a0.5,0.5,combined_score,0.7591518759727478,0.5812050700187683,2.0206499099731445,2.6627438068389893
GAT_h64_l3_head1_a0.5,0.5,population_error,0.8233182430267334,0.9107452630996704,2.8010289669036865,3.7966861724853516
GAT_h64_l3_head1_a0.5,0.5,country_score,0.662902295589447,0.3256623446941376,0.999624490737915,0.999910831451416
GAT_h64_l3_head1_a0.7,0.7,combined_score,0.7394441366195679,0.581813633441925,2.018612861633301,2.58453369140625
GAT_h64_l3_head1_a0.7,0.7,population_error,0.7619935274124146,0.9159702062606812,2.7612900733947754,3.701648712158203
GAT_h64_l3_head1_a0.7,0.7,country_score,0.7056199908256531,0.3017839193344116,0.9992858171463013,0.9998593330383301
GAT_h64_l3_head1_a0.9,0.9,combined_score,0.7835956811904907,0.5860874652862549,2.0437445640563965,2.6433610916137695
GAT_h64_l3_head1_a0.9,0.9,population_error,0.803054928779602,0.9278281927108765,2.802614688873291,3.756845712661743
GAT_h64_l3_head1_a0.9,0.9,country_score,0.7544068694114685,0.2704352140426636,0.9987519979476929,0.9993659257888794
GAT_h64_l3_head2_a0.1,0.1,combined_score,0.744656503200531,0.5809082388877869,1.9869742393493652,2.647111177444458
GAT_h64_l3_head2_a0.1,0.1,population_error,0.896949827671051,0.9034619927406311,2.79201602935791,3.884197235107422
GAT_h64_l3_head2_a0.1,0.1,country_score,0.5162163972854614,0.38335561752319336,0.9997639656066895,0.999981164932251
GAT_h64_l3_head2_a0.3,0.3,combined_score,0.7528381943702698,0.5599066019058228,1.9679828882217407,2.567061185836792
GAT_h64_l3_head2_a0.3,0.3,population_error,0.8561579585075378,0.8728762865066528,2.7837390899658203,3.7614729404449463
GAT_h64_l3_head2_a0.3,0.3,country_score,0.5978584885597229,0.35052254796028137,0.9992998838424683,0.9999561309814453
GAT_h64_l3_head2_a0.5,0.5,combined_score,0.7160899639129639,0.539415180683136,1.881651759147644,2.3474771976470947
GAT_h64_l3_head2_a0.5,0.5,population_error,0.7715041041374207,0.833558201789856,2.566458225250244,3.510157585144043
GAT_h64_l3_head2_a0.5,0.5,country_score,0.6329689025878906,0.33928635716438293,0.9993292093276978,0.9999240636825562
GAT_h64_l3_head2_a0.7,0.7,combined_score,0.7130209803581238,0.5533662438392639,1.9167836904525757,2.544893264770508
GAT_h64_l3_head2_a0.7,0.7,population_error,0.7540236115455627,0.8754596710205078,2.77237606048584,3.7546870708465576
GAT_h64_l3_head2_a0.7,0.7,country_score,0.6515170335769653,0.33180418610572815,0.99932861328125,0.9999139904975891
GAT_h64_l3_head2_a0.9,0.9,combined_score,0.7527802586555481,0.5548314452171326,1.950593113899231,2.5400390625
GAT_h64_l3_head2_a0.9,0.9,population_error,0.7559112906455994,0.8681058287620544,2.6244056224823,3.6770215034484863
GAT_h64_l3_head2_a0.9,0.9,country_score,0.7480837106704712,0.275952011346817,0.9986585974693298,0.9994158148765564
GAT_h64_l3_head4_a0.1,0.1,combined_score,0.7296109795570374,0.5638574957847595,1.943036437034607,2.4796159267425537
GAT_h64_l3_head4_a0.1,0.1,population_error,0.8431002497673035,0.8698031902313232,2.678605318069458,3.6688034534454346
GAT_h64_l3_head4_a0.1,0.1,country_score,0.5593770146369934,0.37118616700172424,0.9994727969169617,0.9999707937240601
GAT_h64_l3_head4_a0.3,0.3,combined_score,3.0166168212890625,1.2665754556655884,5.258518218994141,6.049500465393066
GAT_h64_l3_head4_a0.3,0.3,population_error,4.36456298828125,2.110442638397217,8.098306655883789,9.417630195617676
GAT_h64_l3_head4_a0.3,0.3,country_score,0.9946975708007812,0.012799960561096668,0.9999238848686218,0.9999828338623047
GAT_h64_l3_head4_a0.5,0.5,combined_score,0.7610442042350769,0.5627458095550537,2.0418877601623535,2.5280113220214844
GAT_h64_l3_head4_a0.5,0.5,population_error,0.8192367553710938,0.8825936913490295,2.828916072845459,3.622377395629883
GAT_h64_l3_head4_a0.5,0.5,country_score,0.6737552285194397,0.31201815605163574,0.9991644024848938,0.9998866319656372
GAT_h64_l3_head4_a0.7,0.7,combined_score,0.7169018983840942,0.5659500360488892,1.9242969751358032,2.537010908126831
GAT_h64_l3_head4_a0.7,0.7,population_error,0.7494583129882812,0.877352774143219,2.6241962909698486,3.69604754447937
GAT_h64_l3_head4_a0.7,0.7,country_score,0.668067216873169,0.3186599314212799,0.9991810321807861,0.9999264478683472
GAT_h64_l3_head4_a0.9,0.9,combined_score,0.6991987228393555,0.5549284815788269,1.8005021810531616,2.646456003189087
GAT_h64_l3_head4_a0.9,0.9,population_error,0.7133157849311829,0.8621161580085754,2.537640333175659,3.764975070953369
GAT_h64_l3_head4_a0.9,0.9,country_score,0.678023099899292,0.31736326217651367,0.9984513521194458,0.9995260834693909
GAT_h64_l4_head1_a0.1,0.1,combined_score,0.8836185336112976,0.5980989933013916,2.065122604370117,2.750993490219116
GAT_h64_l4_head1_a0.1,0.1,population_error,1.0410642623901367,0.9264122843742371,2.8957512378692627,4.031713962554932
GAT_h64_l4_head1_a0.1,0.1,country_score,0.6474499702453613,0.3360852897167206,0.9995895028114319,0.9999478459358215
GAT_h64_l4_head1_a0.3,0.3,combined_score,0.8878498077392578,0.5876418948173523,2.0684173107147217,2.5042481422424316
GAT_h64_l4_head1_a0.3,0.3,population_error,1.0643177032470703,0.9157992601394653,2.82912278175354,3.9814958572387695
GAT_h64_l4_head1_a0.3,0.3,country_score,0.6231479644775391,0.3420482873916626,0.9994382858276367,0.9998917579650879
GAT_h64_l4_head1_a0.5,0.5,combined_score,0.7237966060638428,0.5771991014480591,2.084340810775757,2.6383965015411377
GAT_h64_l4_head1_a0.5,0.5,population_error,0.73481684923172,0.9023895263671875,2.912834882736206,3.7520151138305664
GAT_h64_l4_head1_a0.5,0.5,country_score,0.7072662711143494,0.30347272753715515,0.9993534684181213,0.9998891949653625
GAT_h64_l4_head1_a0.7,0.7,combined_score,0.7908390164375305,0.5971826314926147,2.1416854858398438,2.7787675857543945
GAT_h64_l4_head1_a0.7,0.7,population_error,0.8261921405792236,0.9370934367179871,2.978729724884033,3.98190975189209
GAT_h64_l4_head1_a0.7,0.7,country_score,0.7378092408180237,0.2829185426235199,0.9995132684707642,0.9998399019241333
GAT_h64_l4_head1_a0.9,0.9,combined_score,1.0404789447784424,0.6121416091918945,2.1952731609344482,2.6272029876708984
GAT_h64_l4_head1_a0.9,0.9,population_error,1.1951183080673218,0.9662325382232666,3.0487258434295654,3.7948224544525146
GAT_h64_l4_head1_a0.9,0.9,country_score,0.8085200190544128,0.27392083406448364,0.9990067481994629,0.9995563626289368
GAT_h64_l4_head2_a0.1,0.1,combined_score,0.7944064140319824,0.6047708988189697,2.0879294872283936,2.7291452884674072
GAT_h64_l4_head2_a0.1,0.1,population_error,0.9716918468475342,0.932269811630249,2.923553466796875,4.142021656036377
GAT_h64_l4_head2_a0.1,0.1,country_score,0.5284782648086548,0.38302552700042725,0.9997221231460571,0.9999774098396301
GAT_h64_l4_head2_a0.3,0.3,combined_score,0.741078794002533,0.6019731760025024,2.0668509006500244,2.7368931770324707
GAT_h64_l4_head2_a0.3,0.3,population_error,0.8303573727607727,0.937837541103363,3.0798299312591553,4.030259609222412
GAT_h64_l4_head2_a0.3,0.3,country_score,0.6071608662605286,0.3473362922668457,0.9996935129165649,0.9999758005142212
GAT_h64_l4_head2_a0.5,0.5,combined_score,0.7456408739089966,0.5574550628662109,1.9620493650436401,2.609518051147461
GAT_h64_l4_head2_a0.5,0.5,population_error,0.7859458923339844,0.8673447370529175,2.770037889480591,3.806025981903076
GAT_h64_l4_head2_a0.5,0.5,country_score,0.6851832866668701,0.31383731961250305,0.9994696378707886,0.9999338984489441
GAT_h64_l4_head2_a0.7,0.7,combined_score,0.7135580778121948,0.5718672871589661,1.9630532264709473,2.6892738342285156
GAT_h64_l4_head2_a0.7,0.7,population_error,0.7315054535865784,0.8893249034881592,2.731714963912964,3.9441394805908203
GAT_h64_l4_head2_a0.7,0.7,country_score,0.6866369843482971,0.30746233463287354,0.9992234706878662,0.9998748898506165
GAT_h64_l4_head2_a0.9,0.9,combined_score,0.7078461647033691,0.5496267676353455,1.8927364349365234,2.623318910598755
GAT_h64_l4_head2_a0.9,0.9,population_error,0.6839178800582886,0.8647946119308472,2.5478079319000244,3.7539830207824707
GAT_h64_l4_head2_a0.9,0.9,country_score,0.7437384724617004,0.2732104957103729,0.9987531304359436,0.9994620680809021
GAT_h64_l4_head4_a0.1,0.1,combined_score,2.9620394706726074,1.2904138565063477,5.614090442657471,6.368468761444092
GAT_h64_l4_head4_a0.1,0.1,population_error,4.270609378814697,2.1508283615112305,8.692523956298828,9.947484016418457
GAT_h64_l4_head4_a0.1,0.1,country_score,0.9991840720176697,0.0020695922430604696,1.0,1.0
GAT_h64_l4_head4_a0.3,0.3,combined_score,0.7396904230117798,0.59035724401474,2.0535411834716797,2.6838741302490234
GAT_h64_l4_head4_a0.3,0.3,population_error,0.8098042011260986,0.9153921604156494,2.948564291000366,3.932241678237915
GAT_h64_l4_head4_a0.3,0.3,country_score,0.6345195770263672,0.33242884278297424,0.9993864893913269,0.9999356865882874
GAT_h64_l4_head4_a0.5,0.5,combined_score,0.7116178274154663,0.5562834739685059,1.9727964401245117,2.580566644668579
GAT_h64_l4_head4_a0.5,0.5,population_error,0.7405089139938354,0.8621959090232849,2.766683340072632,3.781554698944092
GAT_h64_l4_head4_a0.5,0.5,country_score,0.6682811379432678,0.31382253766059875,0.9991069436073303,0.9999146461486816
GAT_h64_l4_head4_a0.7,0.7,combined_score,0.7099819183349609,0.552922248840332,1.8717817068099976,2.7168381214141846
GAT_h64_l4_head4_a0.7,0.7,population_error,0.7378836870193481,0.8592563271522522,2.6355538368225098,3.9280576705932617
GAT_h64_l4_head4_a0.7,0.7,country_score,0.6681293249130249,0.30893415212631226,0.999396026134491,0.9998568296432495
GAT_h64_l4_head4_a0.9,0.9,combined_score,1.5669188499450684,0.9737826585769653,3.3497161865234375,5.558334827423096
GAT_h64_l4_head4_a0.9,0.9,population_error,1.9472699165344238,1.6231753826141357,4.916352272033691,8.601847648620605
GAT_h64_l4_head4_a0.9,0.9,country_score,0.9963920712471008,0.03172774612903595,0.999999463558197,0.9999998211860657
GAT_Best_h64_(Pop-Only),1.0,combined_score,0.8415712118148804,0.5179705023765564,1.9896495342254639,2.747547149658203
GAT_Best_h64_(Pop-Only),1.0,population_error,0.7390958070755005,0.8632844686508179,2.6525566577911377,3.9157230854034424
GAT_Best_h64_(Pop-Only),1.0,country_score,0.9952844381332397,4.163153334957315e-06,0.995291531085968,0.9952946305274963
GAT_Best_h64_(Country-Only),0.0,combined_score,6.742526531219482,1.0630608797073364,8.857345581054688,9.647252082824707
GAT_Best_h64_(Country-Only),0.0,population_error,10.579667091369629,1.7740898132324219,14.1012601852417,15.420588493347168
GAT_Best_h64_(Country-Only),0.0,country_score,0.9868161082267761,0.017778756096959114,0.9993600845336914,0.9999521374702454
